state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
ms,2010,upper,SC 639,"Designate March 2010 as ""Women's History Month in Mississippi.""",2010-12-10 00:05:18.974000,2011-01-12 03:15:20.614000,concurrent resolution,
ms,2010,upper,SC 640,Mourn the loss and commend the literary legacy of Mississippi author Barry Hannah.,2010-12-10 00:05:18.982000,2011-01-12 03:15:20.622000,concurrent resolution,
ms,2010,upper,SC 641,Recognize The University of Southern Mississippi on its Centennial Commemoration.,2010-12-10 00:05:18.990000,2011-01-12 03:15:20.630000,concurrent resolution,
ms,2010,upper,SC 642,Celebrate and commend career of The Jackson Southernaires.,2010-12-10 00:05:18.998000,2011-01-12 03:15:20.638000,concurrent resolution,
ms,2010,upper,SC 643,Commend international rhythm and blues gospel artist Miss Dorothy Moore.,2010-12-10 00:05:19.005000,2011-01-12 03:15:20.651000,concurrent resolution,
ms,2010,upper,SC 644,Commend Ole Miss Basketball Team and Coach Andy Kennedy for winning SEC Western Division Title.,2010-12-10 00:05:19.014000,2011-01-12 03:15:20.660000,concurrent resolution,
ms,2010,upper,SC 645,"Commend West Bolivar High School ""Eagles"" Basketball Team for Class 2A State Championship.",2010-12-10 00:05:19.021000,2011-01-12 03:15:20.668000,concurrent resolution,
ms,2010,upper,SC 646,"Commend Bay St. Louis High School ""Tigers"" Boys Basketball Team for winning the ""Battle of the Bay"" and Class 4A State Championship.",2010-12-10 00:05:19.029000,2011-01-12 03:15:20.676000,concurrent resolution,
ms,2010,upper,SC 647,"Recognize Betty Archibald Fernandes of Moon Lake, Mississippi, recipient of Congressional Gold Medal.",2010-12-10 00:05:19.057000,2011-01-12 03:15:20.684000,concurrent resolution,
ms,2010,upper,SC 648,"Commend Judy Jenkins for receiving the 2010 Siemens Award for Advanced Placement in Math, Science and Technology.",2010-12-10 00:05:19.064000,2011-01-12 03:15:20.701000,concurrent resolution,
ms,2010,upper,SC 649,"Commend Christopher J. DeDual, Instructor of the Year at the Jefferson Davis Campus of the MS Gulf Coast Community College.",2010-12-10 00:05:19.072000,2011-01-12 03:15:20.709000,concurrent resolution,
ms,2010,upper,SC 650,"Commend Laurie Taft McIlrath, Instructor of the Year at the Perkinston Campus of MS Gulf Coast Community College.",2010-12-10 00:05:19.079000,2011-01-12 03:15:20.717000,concurrent resolution,
ms,2010,upper,SC 651,"Commend John C. Poelma II, Instructor of the Year at the Jackson County Campus of the Mississippi Gulf Coast Community College.",2010-12-10 00:05:19.087000,2011-01-12 03:15:20.725000,concurrent resolution,
ms,2010,upper,SC 652,"Recognize legacy of Richard Atley Donald, only Major League baseball player from Morton, MS.",2010-12-10 00:05:19.095000,2011-01-12 03:15:20.742000,concurrent resolution,
ms,2010,upper,SC 653,"Recognize 40 years of leadership by Reverend Dr. John E. Cameron, Sr., Pastor of Greater Mt. Calvary Baptist Church.",2010-12-10 00:05:19.102000,2011-01-12 03:15:20.750000,concurrent resolution,
ms,2010,upper,SC 654,"Suspend rules for drafting, etc; clarify that religious denominations or foundations are included in authorized trust activity.",2010-12-10 00:05:19.110000,2011-01-12 03:15:20.758000,concurrent resolution,
ms,2010,upper,SC 655,"Commend Phi Theta Kappa on occasion of ""Mississippi Phi Theta Kappa Day.""",2010-12-10 00:05:19.137000,2011-01-12 03:15:20.765000,concurrent resolution,
ms,2010,upper,SC 656,"Commend Forest High School ""Bearcats"" Boys Basketball Team for winning Class 3A State Championship.",2010-12-10 00:05:19.144000,2011-01-12 03:15:20.772000,concurrent resolution,
ms,2010,upper,SC 657,"Commend Horn Lake High School ""Lady Eagles"" Basketball Team for winning first girls Class 6A State Championship.",2010-12-10 00:05:19.151000,2011-01-12 03:15:20.789000,concurrent resolution,
ms,2010,upper,SC 658,"Commend Dr. William Malone, ""Mississippi Optometrist of the Year"" and ""Optometrist of the South.""",2010-12-10 00:05:19.159000,2011-01-12 03:15:20.796000,concurrent resolution,
ms,2010,upper,SC 659,"Commend Dr. William A. (Billy) Morehead, President of the Association of Government Accountants.",2010-12-10 00:05:19.167000,2011-01-12 03:15:20.804000,concurrent resolution,
ms,2010,upper,SC 660,"Recognize 150th Anniversary celebration of First Baptist Church Morton, Mississippi.",2010-12-10 00:05:19.175000,2011-01-12 03:15:20.812000,concurrent resolution,
ms,2010,upper,SC 661,Recognize and salute New Orleans Saints career rushing leader and former Ole Miss star Deuce McAllister.,2010-12-10 00:05:19.183000,2011-01-12 03:15:20.830000,concurrent resolution,
ms,2010,upper,SC 662,Direct DFA to place a moratorium on the acquisition of real property within the City of Jackson.,2010-12-10 00:05:19.187000,2011-01-12 03:15:20.834000,concurrent resolution,
ms,2010,upper,SC 663,"Commend Newton High School ""Lady Tigers"" Girls Basketball Team for winning MHSAA Class 2A State Championship.",2010-12-10 00:05:19.206000,2011-01-12 03:15:20.841000,concurrent resolution,
ms,2010,upper,SC 664,Recognize contributions of Mrs. Kathryn Moody to PRCC on the occasion of the Student Residence Hall named in her honor.,2010-12-10 00:05:19.214000,2011-01-12 03:15:20.849000,concurrent resolution,
ms,2010,upper,SC 665,Recognize contributions of Mrs. Earlora Holden to PRCC on the occasion of the Student Residence Hall named in her honor.,2010-12-10 00:05:19.222000,2011-01-12 03:15:20.867000,concurrent resolution,
ms,2010,upper,SC 666,Commend Mississippi State University Men's Basketball Team and Coach Rick Stansbury for winning SEC Western Division Title.,2010-12-10 00:05:19.231000,2011-01-12 03:15:20.876000,concurrent resolution,
ms,2010,upper,SC 667,"Commend Ingomar High School ""Falcons"" Boys Basketball Team and legendary Coach Norris Ashley for MHSAA Class 1A State Championship.",2010-12-10 00:05:19.249000,2011-01-12 03:15:20.884000,concurrent resolution,
ms,2010,upper,SC 668,Recognize Drs. John M. and Vera Mae Perkins upon occasion of 50th Anniversary of the Perkins Foundation.,2010-12-10 00:05:19.257000,2011-01-12 03:15:20.892000,concurrent resolution,
ms,2010,upper,SC 669,Authorize the establishment of a Mississippi Legislative Prayer Caucus.,2010-12-10 00:05:19.267000,2011-01-12 03:15:20.914000,concurrent resolution,
ms,2010,upper,SC 670,"Commend Raymond High School ""Lady Rangers"" Basketball Team for winning the Grand Slam and Class 4A State Championship.",2010-12-10 00:05:19.289000,2011-01-12 03:15:20.924000,concurrent resolution,
ms,2010,upper,SC 671,Urge Congress to adopt legislation allowing states to intercept federal tax refunds for court-ordered obligations.,2010-12-10 00:05:19.292000,2011-01-12 03:15:20.927000,concurrent resolution,
ms,2010,upper,SC 672,Suspend deadlines for introduction; mental health; modernize terminology used to refer to persons with mental retardation.,2010-12-10 00:05:19.295000,2011-01-12 03:15:20.929000,concurrent resolution,
ms,2010,upper,SC 673,"Recognize ""Diabetic Peripheral Neuropathy Awareness Day in Mississippi"".",2010-12-10 00:05:19.302000,2011-01-12 03:15:20.936000,concurrent resolution,
ms,2010,upper,SC 674,"Commend Callaway High School ""Chargers"" Boys Basketball Team for winning consecutive Class 5A State Championships.",2010-12-10 00:05:19.309000,2011-01-12 03:15:20.954000,concurrent resolution,
ms,2010,upper,SC 675,"Commend Dr. David Childers of Holly Springs, Mississippi, State Veterinarian of the Year 2010.",2010-12-10 00:05:19.316000,2011-01-12 03:15:20.961000,concurrent resolution,
ms,2010,upper,SC 676,"Commend Belmont High School ""Lady Cardinals"" Girls Basketball Team for winning Class 3A State Championship.",2010-12-10 00:05:19.334000,2011-01-12 03:15:20.969000,concurrent resolution,
ms,2010,upper,SC 677,Urge Congress and Executive Branch to adopt a Clean and Sustainable Energy Standard (CSES) for Mississippi.,2010-12-10 00:05:19.341000,2011-01-12 03:15:20.976000,concurrent resolution,
ms,2010,upper,SC 678,Direct DFA to prohibit relocation of certain state agencies.,2010-12-10 00:05:19.344000,2011-01-12 03:15:20.989000,concurrent resolution,
ms,2010,upper,SC 679,Suspend rules for further consideration of Senate Bill No. 2404; Department of Employment Security and related laws; delete repealer.,2010-12-10 00:05:19.348000,2011-01-12 03:15:20.993000,concurrent resolution,
ms,2010,upper,SC 680,"Commend Carole Lynn Meadows for 2010 ""Billy Creel"" Tourism Award.",2010-12-10 00:05:19.355000,2011-01-12 03:15:21,concurrent resolution,
ms,2010,upper,SC 681,Recognize the Clinton High School Attaché Show Choir for 22 consecutive Grand Championships.,2010-12-10 00:05:19.373000,2011-01-12 03:15:21.008000,concurrent resolution,
ms,2010,upper,SC 682,Legislature; suspend deadlines for further consideration of appropriation bills.,2010-12-10 00:05:19.377000,2011-01-12 03:15:21.012000,concurrent resolution,
ms,2010,upper,SC 683,"Commend the Oak Grove ""Mojo"" U12 Select Baseball Team as Mississippi State Champions.",2010-12-10 00:05:19.384000,2011-01-12 03:15:21.019000,concurrent resolution,
ms,2010,upper,SC 684,"Commend Kossuth High School ""Aggies"" Boys Cross Country Team for MHSAA Class 3A State Championship.",2010-12-10 00:05:19.391000,2011-01-12 03:15:21.026000,concurrent resolution,
ms,2010,upper,SC 685,"Celebrate National Train Day on May 8, 2010, to promote the history and future of rail travel in Mississippi.",2010-12-10 00:05:19.409000,2011-01-12 03:15:21.043000,concurrent resolution,
ms,2010,upper,SC 686,Direct AG to challenge constitutionality of federal legislation requiring individuals to purchase health insurance.,2010-12-10 00:05:19.414000,2011-01-12 03:15:21.048000,concurrent resolution,
ms,2010,upper,SC 687,"Recognize Ann Coleman Thames, MS Business Journal leading business woman, upon retirement from MS Department of Mental Health.",2010-12-10 00:05:19.423000,2011-01-12 03:15:21.058000,concurrent resolution,
ms,2010,upper,SC 688,"Recognize Dr. Randy Easterling, President of the Mississippi State Medical Association.",2010-12-10 00:05:19.431000,2011-01-12 03:15:21.066000,concurrent resolution,
ms,2010,upper,SC 689,Recognize career of Bolivar County R&B-soul-gospel singer Otis Clay.,2010-12-10 00:05:19.447000,2011-01-12 03:15:21.084000,concurrent resolution,
ms,2010,upper,SC 690,"Mourning the loss of legendary Delta State University football Coach Horace Lowry McCool of Cleveland, Mississippi.",2010-12-10 00:05:19.454000,2011-01-12 03:15:21.092000,concurrent resolution,
ms,2010,upper,SC 691,"Commend U.S. Congress and President Obama for enacting the ""Patient Protection and Affordable Care Act"" of 2010.",2010-12-10 00:05:19.457000,2011-01-12 03:15:21.095000,concurrent resolution,
ms,2010,upper,SC 692,Recognize Mr. Carroll Johnson on his 100th birthday.,2010-12-10 00:05:19.464000,2011-01-12 03:15:21.102000,concurrent resolution,
ms,2010,upper,SC 693,Commend life of Iraq casualty U.S. Army PFC Anthony Blount.,2010-12-10 00:05:19.474000,2011-01-12 03:15:21.122000,concurrent resolution,
ms,2010,upper,SC 694,"Commend life and public service of Lt. Colonel James ""Jim"" Maher, longest-serving Director of MEMA.",2010-12-10 00:05:19.482000,2011-01-12 03:15:21.132000,concurrent resolution,
ms,2010,upper,SC 695,"Suspend rules for drafting, etc.; reenacted State Department of Health and State Board of Health; change effective date on bill.",2010-12-10 00:05:19.500000,2011-01-12 03:15:21.139000,concurrent resolution,
ms,2010,upper,SC 696,Recognize WTVA-TV (Tupelo-Columbus)  Managing Editor Terry Smith and Meteorologist Dick Rice for Silver Circle Emmy Award.,2010-12-10 00:05:19.507000,2011-01-12 03:15:21.146000,concurrent resolution,
ms,2010,upper,SC 697,"Recognize that May 2010 is ""Better Hearing and Speech Month in Mississippi.""",2010-12-10 00:05:19.515000,2011-01-12 03:15:21.164000,concurrent resolution,
ms,2010,upper,SC 698,Suspend rules for further consideration of SB 2938; Emergency 911 law; include fees for VoIP and extend repealer.,2010-12-10 00:05:19.522000,2011-01-12 03:15:21.171000,concurrent resolution,
ms,2010,upper,SC 699,Acknowledge 40th Anniversary of Gibbs-Green Memorial Observance.,2010-12-10 00:05:19.539000,2011-01-12 03:15:21.178000,concurrent resolution,
ms,2010,upper,SC 700,"Commend life and public service of former State Senator Orene Farese of Ashland, Mississippi.",2010-12-10 00:05:19.546000,2011-01-12 03:15:21.185000,concurrent resolution,
ms,2010,upper,SC 701,Commend the life of Natchez business and civic leader Sim Chase Callon.,2010-12-10 00:05:19.553000,2011-01-12 03:15:21.204000,concurrent resolution,
ms,2010,upper,SC 702,"Suspend rules for drafting, etc.; prohibit use of federal funds to pay for elective abortions in Mississippi.",2010-12-10 00:05:19.561000,2011-01-12 03:15:21.212000,concurrent resolution,
ms,2010,upper,SC 703,Recognize Dr. Daniel W. Jones on his Investiture as the 16th Chancellor of The University of Mississippi.,2010-12-10 00:05:19.577000,2011-01-12 03:15:21.220000,concurrent resolution,
ms,2010,upper,SC 704,"Recognize the ""100 Years of Ministry Anniversary Celebration"" of Tylertown First Baptist Church.",2010-12-10 00:05:19.584000,2011-01-12 03:15:21.228000,concurrent resolution,
ms,2010,upper,SC 705,Suspend rules for further consideration of SB 2785; state agency information technology services; authorize MDITS to consolidate.,2010-12-10 00:05:19.589000,2011-01-12 03:15:21.242000,concurrent resolution,
ms,2010,upper,SC 706,"Designate Thursday, May 6, 2010, as the ""Mississippi Day of Prayer.""",2010-12-10 00:05:19.599000,2011-01-12 03:15:21.252000,concurrent resolution,
ms,2010,upper,SC 707,"Commend public service of Michael Thomas, Deputy Superintendent for Operations with the Jackson Public School District.",2010-12-10 00:05:19.617000,2011-01-12 03:15:21.261000,concurrent resolution,
ms,2010,upper,SC 708,Create Joint Study Committee on Minority Business Participation in Public Contracts.,2010-12-10 00:05:19.627000,2011-01-12 03:15:21.271000,concurrent resolution,
ms,2010,upper,SC 709,"Commend the life of Dorothy Irene Height, founding matriarch of the National Civil Rights Movement.",2010-12-10 00:05:19.635000,2011-01-12 03:15:21.297000,concurrent resolution,
ms,2010,upper,SC 710,"Suspend rules for drafting, etc.; authorize DFA to sell or lease the ""Old School for the Blind"" property and to lease Robert E. Lee Bldg.",2010-12-10 00:05:19.640000,2011-01-12 03:15:21.302000,concurrent resolution,
ms,2010,upper,SC 711,"Commend Sidney G. Morgan, Chairman of Mississippi Independent Pharmacies Association.",2010-12-10 00:05:19.657000,2011-01-12 03:15:21.309000,concurrent resolution,
ms,2010,upper,SC 712,"Commend Gary Matthews, Executive Director of the Tishomingo County Development Foundation.",2010-12-10 00:05:19.665000,2011-01-12 03:15:21.316000,concurrent resolution,
ms,2010,upper,SC 713,"Designate April 22, 2010, as ""Mississippi Earth Day:  The Green Generation.""",2010-12-10 00:05:19.673000,2011-01-12 03:15:21.325000,concurrent resolution,
ms,2010,upper,SN 1,"Johnny R. (J. R.) Jones, Jackson, Mississippi, Mississippi Business Finance Corporation, term of six years.",2010-12-10 00:05:19.677000,2011-01-12 03:15:21.328000,nomination,
ms,2010,upper,SN 10,"Roland Weeks, Biloxi, Mississippi, Board of Trustees of the Department of Archives and History, term beginning January 1, 2010 and ending December 31, 2015.",2010-12-10 00:05:19.725000,2011-01-12 03:15:21.360000,nomination,
ms,2010,upper,SN 11,"John C. Stanley, IV, Corinth, Mississippi, Mississippi Commission on Wildlife, Fisheries and Parks, five year term that began July 1, 2009 and ends June 30, 2014, representing the 1992 First (1st) Congressional District.",2010-12-10 00:05:19.729000,2011-01-12 03:15:21.384000,nomination,
